"ID","LONGDISTANCE","INTERNATIONAL","LOCAL","DROPPED","PAYMETHOD","LOCALBILLTYPE","LONGDISTANCEBILLTYPE","USAGE","RATEPLAN","GENDER","STATUS","CHILDREN","ESTINCOME","CAROWNER","AGE","CHURN"
"958","28","0","106","0","CC","Budget","Standard","134","1","F","S","1","40120","N","21","T"
"96","22","8","16","0","CC","FreeLocal","Standard","47","3","F","M","0","38538.4","N","12.326667","T"
"967","21","0","6","0","CC","Budget","Standard","27","4","F","M","2","64816.6","Y","31.126667","F"
"968","29","0","13","0","CC","FreeLocal","Standard","42","4","F","M","2","98217.1","N","44.98","F"
"972","6","0","132","0","CC","FreeLocal","Standard","139","4","F","M","2","41876.6","Y","44.093333","F"
"973","11","0","5","0","CC","FreeLocal","Standard","18","3","M","M","0","96223.4","Y","64.76","T"
"974","3","0","25","1","CC","Budget","Intnl_discount","29","3","F","S","0","15989.3","N","61.693333","T"
"975","14","6","214","0","CC","Budget","Standard","234","3","M","M","0","69168.4","Y","62.426667","T"
"976","2","0","100","0","CC","Budget","Intnl_discount","113","2","M","M","1","92148.5","Y","38","F"
"977","2","7","40","0","CC","Budget","Standard","73","2","M","M","0","96681","Y","19.76","F"
"978","2","0","6","0","CC","FreeLocal","Intnl_discount","33","2","M","S","0","62705.9","Y","39","F"
"979","2","0","49","0","Auto","FreeLocal","Standard","50","2","M","S","0","80221.2","N","29.026667","F"
"980","2","0","43","0","CC","FreeLocal","Standard","56","2","M","S","0","84479.2","N","28","F"
"981","28","0","17","0","CC","FreeLocal","Standard","45","3","F","M","2","64977.4","N","38.193333","F"
"982","12","0","89","0","CH","FreeLocal","Standard","102","1","F","M","0","77994","N","50.553333","T"
"983","12","8","45","0","CC","Budget","Intnl_discount","66","4","M","M","2","90103.7","N","34.946667","F"
"984","12","0","18","0","CC","Budget","Standard","31","1","F","M","0","59008.4","Y","30.18","T"
"985","2","5","23","0","Auto","Budget","Intnl_discount","31","3","M","M","2","5265.35","N","52.873333","F"
"987","21","0","85","0","CC","Budget","Intnl_discount","107","4","F","M","2","36647.9","N","49.986667","F"
"988","3","0","37","0","CH","Budget","Intnl_discount","40","1","F","S","0","64319.2","N","41.226667","T"
"989","20","0","9","0","Auto","Budget","Intnl_discount","29","2","F","S","1","73338","N","48.246667","F"
"990","3","0","40","0","CC","FreeLocal","Standard","44","2","F","S","0","433.74","N","60.746667","T"
"991","18","0","8","0","CC","Budget","Standard","27","2","F","M","2","16962.2","N","45.36","F"
"996","21","0","87","0","CC","Budget","Standard","109","1","F","M","0","2031.61","N","20.3","T"
